order_id,order_date,customer_id,order_status,product_id,quantity,price_per_unit
3119,20-09-2023,284,Completed,220,1,1000
3120,28-11-2023,444,Completed,169,3,25000
3121,12-02-2023,306,Completed,112,1,75000
3122,15-03-2023,419,Completed,33,1,10000
3123,13-01-2020,86,Completed,197,1,30000
3124,20-08-2020,244,Completed,169,1,25000
3125,11-05-2023,457,Inprogress,218,1,5000
3126,10-11-2021,529,Returned,187,1,65000
3127,30-04-2023,326,Completed,162,3,35000
3128,16-05-2023,406,Completed,69,1,10000
3129,14-01-2024,533,Completed,65,1,8000
3130,28-02-2021,142,Returned,147,1,60000
3131,28-12-2021,540,Completed,202,1,1800
3132,26-03-2021,72,Completed,67,1,20000
3133,13-10-2022,300,Completed,99,1,22000
3134,01-06-2023,540,Completed,30,1,12000
3135,29-09-2023,102,Returned,187,1,65000
3136,30-12-2023,517,Completed,221,1,800
3137,29-11-2021,372,Completed,69,1,10000
3138,02-02-2021,126,Completed,200,1,150000
3139,15-04-2023,416,Completed,89,1,10000
3140,30-07-2023,297,Completed,237,1,4000
3141,21-03-2021,211,Completed,184,1,40000
3142,07-11-2020,142,Completed,2,1,3000
3143,03-06-2021,531,Completed,147,1,60000
3144,14-02-2022,555,Completed,37,1,25000
3145,07-03-2021,105,Completed,170,3,70000
3146,06-04-2021,151,Completed,47,1,8000
3147,04-03-2020,72,Returned,155,1,85000
3148,25-10-2023,102,Returned,73,1,7000
3149,18-08-2023,381,Completed,214,2,35000
3150,27-09-2023,311,Completed,247,1,15000
3151,22-11-2021,402,Returned,144,1,65000
3152,18-01-2024,323,Completed,5,1,10000
3153,07-12-2021,413,Completed,207,1,15000
3154,09-01-2023,486,Completed,58,1,12000
3155,04-07-2021,476,Completed,178,1,65000
3156,16-03-2020,200,Completed,50,1,20000
3157,21-11-2021,306,Completed,251,1,3000
3158,31-08-2020,133,Completed,178,1,65000
3159,20-03-2020,115,Returned,221,1,800
3160,21-01-2023,437,Cancelled,99,1,22000
3161,07-03-2021,154,Returned,156,1,120000
3162,04-03-2020,204,Completed,254,1,35000
3163,02-09-2021,352,Completed,49,3,12000
3164,07-12-2020,18,Completed,26,1,7000
3165,18-08-2023,434,Completed,229,1,40000
3166,05-03-2023,314,Completed,191,1,35000
3167,20-09-2021,279,Completed,21,1,12000
3168,16-11-2022,76,Returned,156,1,120000
3169,29-06-2023,432,Completed,223,1,3000
3170,16-03-2022,397,Completed,162,1,35000
3171,06-02-2021,161,Completed,78,3,4000
3173,07-08-2020,75,Completed,61,1,1000
3174,09-03-2022,547,Completed,179,1,90000
3175,03-04-2023,392,Completed,53,3,1000
3176,19-12-2020,139,Completed,222,1,500
3177,26-08-2023,349,Completed,144,1,65000
3178,17-02-2022,549,Returned,232,1,1200
3179,05-02-2021,178,Completed,130,3,95000
3180,29-11-2020,208,Completed,163,1,90000
3181,13-02-2021,224,Completed,62,1,2500
3182,23-09-2022,392,Completed,96,1,95000
3183,06-12-2020,244,Completed,102,3,65000
3184,16-02-2023,287,Completed,132,1,45000
3185,03-06-2020,218,Completed,178,1,65000
3187,30-08-2023,284,Inprogress,144,1,65000
3188,23-02-2022,469,Returned,177,1,22000
3189,02-11-2023,418,Completed,4,1,40000
3190,06-09-2020,11,Returned,173,1,12000
3191,17-01-2020,98,Completed,12,1,15000
3192,27-06-2021,537,Returned,136,1,40000
3193,12-05-2020,149,Inprogress,135,1,100000
3194,10-01-2024,462,Completed,38,3,1500
3195,18-03-2020,203,Completed,56,1,3000
3196,16-11-2021,539,Completed,167,1,40000
3197,14-11-2023,299,Completed,16,1,400
3198,24-11-2022,287,Completed,166,1,150000
3199,18-09-2023,416,Completed,88,1,1000
3200,08-11-2020,37,Completed,160,1,25000
3201,06-08-2020,161,Completed,191,1,35000
3202,11-03-2020,35,Completed,87,1,1500
3203,07-08-2023,538,Completed,42,1,400
3204,20-11-2022,34,Returned,189,1,120000
3205,17-06-2020,221,Returned,64,1,4000
3206,29-09-2021,390,Returned,93,1,3000
3207,25-12-2021,344,Inprogress,244,1,80000
3208,16-04-2021,546,Returned,19,1,1000
3209,27-05-2021,542,Completed,88,1,1000
3211,15-04-2023,292,Completed,106,1,40000
3212,24-09-2022,491,Completed,42,1,400
3213,22-01-2021,114,Completed,28,1,25000
3214,14-09-2020,240,Completed,216,1,1000
3216,21-07-2020,19,Completed,15,1,600
3217,08-01-2022,382,Returned,205,1,40000
3218,09-03-2020,120,Completed,36,2,35000
3219,23-09-2021,351,Completed,14,1,10000
3220,23-09-2021,439,Completed,22,1,15000
3221,25-07-2022,76,Returned,230,1,400
3222,07-07-2020,195,Completed,49,1,12000
3223,17-04-2020,197,Completed,13,1,30000
3224,22-06-2020,237,Completed,193,1,85000
3225,22-12-2021,480,Completed,103,1,80000
3226,06-06-2021,518,Returned,40,1,400
3227,11-04-2021,107,Completed,86,1,1200
3228,05-12-2021,288,Completed,164,3,50000
3229,09-11-2022,535,Inprogress,203,1,25000
3230,30-06-2023,301,Completed,72,1,16000
3231,05-06-2021,495,Completed,43,1,20000
3232,09-12-2021,309,Completed,189,1,120000
3233,04-02-2024,451,Completed,60,1,8000
3234,25-01-2023,415,Cancelled,135,1,100000
3235,25-02-2022,345,Completed,213,1,1200
3236,11-08-2020,74,Completed,23,1,8000
3237,11-04-2020,209,Returned,63,1,1200
3238,15-05-2020,73,Completed,27,1,8000
3239,05-09-2023,476,Completed,161,1,35000
3240,17-06-2023,531,Completed,232,1,1200
3241,03-01-2024,358,Completed,120,1,15000
3242,02-05-2023,435,Completed,146,1,45000
3243,17-03-2023,355,Completed,136,1,40000
3244,11-12-2021,450,Completed,95,1,35000
3245,28-02-2020,163,Returned,45,1,10000
3246,26-09-2020,237,Completed,247,3,15000
3247,25-05-2020,69,Completed,96,2,95000
3248,20-09-2023,460,Completed,231,1,800
3249,21-12-2020,241,Completed,70,1,25000
3250,16-06-2020,17,Returned,112,1,75000
3251,14-01-2024,407,Completed,41,1,2500
3252,20-02-2023,316,Completed,108,1,100000
3254,03-11-2022,493,Completed,187,2,65000
3255,28-11-2021,371,Completed,61,1,1000
3256,22-04-2022,409,Completed,245,1,50000
3257,18-11-2020,103,Completed,8,1,12000
3258,16-10-2021,350,Completed,159,1,30000
3259,30-04-2023,396,Completed,117,1,100000
3260,05-02-2021,108,Returned,245,1,50000
3261,17-03-2023,305,Inprogress,149,1,800
3262,16-09-2021,442,Completed,129,1,45000
3263,06-10-2020,11,Completed,182,1,25000
3264,17-08-2021,282,Cancelled,63,1,1200
3265,15-10-2023,344,Completed,64,1,4000
3266,20-06-2022,277,Completed,102,1,65000
3267,29-04-2023,369,Inprogress,22,1,15000
3269,11-07-2023,269,Completed,29,2,18000
3270,03-10-2022,356,Completed,231,1,800
3271,02-06-2020,200,Returned,29,1,18000
3272,07-12-2022,411,Completed,34,1,40000
3273,05-04-2022,417,Completed,177,1,22000
3274,19-10-2020,126,Completed,222,1,500
3275,19-03-2021,218,Completed,213,3,1200
3276,07-05-2022,446,Completed,178,1,65000
3277,24-01-2020,37,Completed,87,1,1500
3278,14-03-2023,268,Completed,39,1,500
3279,23-05-2021,553,Completed,39,3,500
3280,14-01-2022,450,Completed,208,1,10000
3281,10-07-2023,294,Completed,105,1,85000
3282,04-09-2021,424,Returned,200,1,150000
3283,18-10-2020,21,Completed,28,1,25000
3284,17-02-2020,22,Completed,126,1,12000
3285,11-06-2022,380,Returned,178,2,65000
3286,12-12-2022,73,Returned,197,1,30000
3287,15-10-2023,102,Returned,11,1,25000
3288,27-06-2023,294,Completed,66,1,2500
3289,04-08-2020,90,Cancelled,196,1,50000
3290,17-07-2023,336,Completed,168,1,50000
3291,27-09-2023,332,Completed,51,1,35000
3292,25-07-2023,289,Completed,67,2,20000
3293,30-03-2020,181,Returned,38,1,1500
3294,21-11-2020,22,Cancelled,189,1,120000
3295,09-10-2021,515,Completed,183,1,40000
3296,06-02-2023,387,Completed,130,1,95000
3297,27-02-2021,179,Completed,108,1,100000
3298,17-09-2022,338,Completed,133,1,95000
3299,01-02-2021,138,Completed,195,1,80000
3300,21-04-2022,430,Cancelled,65,1,8000
3301,27-06-2022,454,Completed,28,1,25000
3303,12-09-2023,313,Completed,234,3,2500
3304,25-01-2023,494,Completed,179,1,90000
3305,12-05-2021,560,Completed,84,1,30000
3306,24-05-2021,527,Completed,235,3,30000
3307,01-01-2021,91,Completed,68,1,12000
3308,23-10-2022,515,Completed,24,1,800
3309,03-10-2021,304,Completed,154,1,120000
3310,30-01-2020,150,Completed,105,1,85000
3311,27-01-2023,520,Completed,240,1,30000
3312,20-12-2020,23,Completed,160,1,25000
3313,18-08-2023,293,Completed,19,1,1000
3314,17-12-2021,320,Returned,117,1,100000
3316,18-03-2023,345,Completed,103,1,80000
3317,22-09-2022,378,Completed,212,3,45000
3318,01-09-2021,291,Completed,106,1,40000
3319,04-02-2022,370,Completed,230,1,400
3320,05-01-2020,88,Completed,27,1,8000
3321,28-09-2023,293,Completed,118,1,25000
3322,09-04-2020,163,Completed,41,1,2500
3323,29-01-2024,505,Completed,236,1,25000
3324,08-07-2021,563,Completed,94,1,35000
3325,10-09-2020,177,Completed,172,3,45000
3326,04-12-2021,396,Completed,213,1,1200
3327,27-11-2021,312,Completed,129,1,45000
3328,11-11-2022,525,Completed,253,1,25000
3329,03-03-2021,134,Completed,99,1,22000
3330,16-03-2020,57,Completed,200,1,150000
3331,03-08-2021,363,Completed,100,1,75000
3332,16-10-2020,196,Completed,119,1,10000
3333,22-06-2020,242,Completed,254,1,35000
3334,22-12-2022,304,Completed,12,1,15000
3335,14-06-2021,526,Completed,11,1,25000
3337,21-10-2023,449,Completed,30,1,12000
3338,07-03-2021,225,Completed,113,1,90000
3339,28-09-2023,349,Completed,163,1,90000
3340,25-07-2021,537,Completed,237,1,4000
3341,15-10-2022,288,Completed,67,1,20000
3342,02-05-2022,270,Returned,3,1,25000
3343,30-11-2020,234,Completed,183,1,40000
3344,09-10-2021,328,Completed,162,1,35000
3345,10-03-2022,507,Completed,137,1,55000
3346,05-10-2023,400,Completed,100,1,75000
3347,13-01-2024,292,Completed,35,1,40000
3348,11-05-2023,546,Completed,150,3,80000
3349,05-02-2022,373,Completed,29,1,18000
3350,14-11-2023,500,Completed,228,1,30000
3351,30-03-2022,436,Completed,181,1,150000
3352,14-02-2024,303,Completed,155,1,85000
3353,25-11-2021,340,Completed,232,1,1200
3354,10-09-2021,452,Completed,211,1,70000
3355,27-11-2023,431,Completed,211,1,70000
3356,22-08-2023,102,Returned,58,1,12000
3357,25-09-2021,477,Completed,58,1,12000
3358,01-02-2020,17,Returned,38,1,1500
3359,20-01-2020,106,Completed,44,3,15000
3360,06-12-2021,506,Completed,244,1,80000
3361,02-07-2022,52,Completed,10,1,15000
3362,21-07-2021,282,Completed,220,1,1000
3363,25-09-2022,355,Completed,127,1,1500
3364,17-01-2024,474,Completed,125,1,100000
3365,20-10-2022,552,Completed,3,1,25000
3366,28-08-2020,92,Completed,19,1,1000
3367,24-03-2022,537,Completed,30,1,12000
3368,13-01-2021,153,Completed,13,1,30000
3369,03-03-2021,17,Completed,26,1,7000
3370,19-03-2022,516,Completed,59,1,8000
3371,03-01-2023,32,Returned,203,3,25000
3372,05-07-2021,483,Completed,185,1,20000
3373,18-11-2022,376,Completed,97,1,100000
3374,05-01-2024,428,Completed,80,1,20000
3375,26-12-2023,371,Completed,3,1,25000
3376,10-12-2020,54,Completed,79,1,5000
3377,27-07-2021,279,Returned,218,1,5000
3378,12-04-2021,40,Completed,126,1,12000
3379,27-01-2023,508,Completed,118,1,25000
3380,13-06-2023,446,Completed,13,1,30000
3381,07-01-2022,287,Completed,81,1,35000
3382,04-09-2023,102,Returned,58,1,12000
3383,01-04-2022,439,Completed,45,1,10000
3384,31-05-2021,552,Completed,80,1,20000
3385,25-01-2021,32,Completed,6,3,500
3386,05-10-2022,377,Completed,116,1,90000
3387,22-03-2023,102,Returned,148,1,35000
3388,25-01-2023,288,Completed,195,1,80000
3389,08-08-2023,499,Completed,122,1,200000
3390,14-02-2022,389,Completed,7,3,5000
3391,29-06-2023,524,Completed,254,1,35000
3393,25-11-2023,380,Completed,198,1,50000
3394,21-04-2020,134,Completed,127,1,1500
3395,20-02-2020,145,Returned,115,1,35000
3396,23-03-2021,90,Completed,34,1,40000
3397,07-09-2021,552,Completed,200,1,150000
3398,14-03-2021,87,Completed,127,1,1500
3399,13-05-2021,553,Returned,236,1,25000
3401,02-07-2021,523,Completed,11,1,25000
3402,08-03-2020,73,Completed,87,1,1500
3403,17-07-2020,177,Completed,85,1,15000
3404,26-11-2023,102,Returned,62,1,2500
3405,29-09-2021,447,Completed,82,1,2000
3406,12-10-2022,286,Completed,135,1,100000
3407,26-06-2023,509,Completed,193,1,85000
3408,28-03-2022,435,Completed,225,1,10000
3409,26-07-2023,342,Completed,10,1,15000
3410,05-01-2020,90,Completed,81,1,35000
3411,16-06-2023,462,Completed,164,1,50000
3412,27-11-2023,102,Returned,148,1,35000
3413,09-07-2023,436,Completed,77,1,600
3414,22-09-2022,102,Returned,238,1,30000
3416,07-01-2022,348,Completed,233,1,300
3418,25-05-2022,501,Completed,50,1,20000
3419,04-12-2022,51,Returned,245,1,50000
3420,01-01-2020,163,Completed,60,2,8000
3421,01-07-2020,106,Returned,243,1,70000
3422,28-11-2023,316,Completed,70,1,25000
3423,19-12-2023,321,Completed,33,1,10000
3424,11-06-2021,509,Completed,56,1,3000
3425,19-02-2020,149,Completed,215,1,2500
3426,26-09-2023,521,Completed,24,1,800
3427,20-07-2023,429,Completed,136,1,40000
3428,29-05-2020,109,Completed,186,2,70000
3429,30-09-2022,407,Completed,223,1,3000
3430,26-02-2020,122,Completed,66,1,2500
3431,14-01-2022,284,Completed,167,1,40000
3432,21-03-2020,134,Returned,79,1,5000
3433,20-05-2023,299,Completed,196,1,50000
3434,08-06-2021,471,Completed,243,1,70000
3435,16-10-2023,448,Completed,80,1,20000
3436,23-01-2022,463,Completed,148,1,35000
3437,08-10-2020,239,Completed,4,1,40000
3438,03-11-2023,430,Completed,209,1,80000
3439,25-04-2023,420,Completed,155,1,85000
3440,21-02-2020,15,Returned,78,1,4000
3441,27-12-2022,457,Completed,186,1,70000
3442,29-04-2021,535,Completed,135,3,100000
3443,23-08-2023,352,Cancelled,191,1,35000
3444,29-10-2021,483,Completed,242,1,40000
3445,17-03-2022,417,Completed,209,1,80000
3446,12-01-2024,102,Returned,222,1,500
3447,29-04-2020,201,Completed,223,1,3000
3448,24-09-2023,427,Completed,232,1,1200
3449,13-02-2021,85,Returned,2,1,3000
3450,01-11-2021,325,Completed,194,1,15000
3451,27-10-2021,467,Completed,217,1,2500
3452,12-08-2022,15,Returned,149,1,800
3453,05-06-2023,296,Completed,27,1,8000
3454,18-11-2020,202,Completed,87,1,1500
3455,09-11-2021,399,Completed,49,1,12000
3456,27-05-2022,330,Completed,226,1,30000
3457,15-01-2021,164,Completed,8,1,12000
3458,23-04-2023,475,Completed,68,1,12000
3459,09-05-2021,483,Completed,29,3,18000
3460,15-04-2021,547,Completed,122,1,200000
3461,27-09-2020,6,Returned,26,1,7000
3462,04-02-2024,361,Completed,170,1,70000
3463,18-04-2023,304,Completed,79,1,5000
3464,08-03-2020,171,Completed,165,1,4000
3466,20-03-2020,39,Completed,7,1,5000
3468,19-08-2020,250,Completed,18,2,600
3469,12-09-2021,293,Completed,121,1,120000
3470,19-06-2020,198,Returned,63,1,1200
3471,30-08-2021,393,Completed,39,1,500
3472,27-12-2022,469,Completed,135,1,100000
3473,30-10-2022,434,Completed,120,1,15000
3474,06-05-2023,449,Completed,147,3,60000
3475,28-08-2021,502,Completed,116,1,90000
3476,19-09-2020,55,Completed,94,1,35000
3477,06-07-2022,51,Completed,197,1,30000
3478,08-09-2022,41,Returned,74,1,20000
3479,06-07-2022,52,Completed,160,1,25000
3480,25-12-2021,541,Completed,204,1,35000
3481,26-02-2021,49,Completed,206,1,35000
3482,14-07-2023,73,Returned,14,1,10000
3483,27-07-2020,174,Completed,240,1,30000
3484,30-10-2022,445,Completed,114,1,25000
3485,08-07-2021,530,Completed,102,1,65000
3486,08-10-2023,102,Returned,215,1,2500
3487,18-05-2022,369,Completed,158,1,70000
3488,17-08-2021,365,Completed,245,1,50000
3489,06-04-2023,332,Completed,231,1,800
3490,18-12-2022,458,Completed,206,1,35000
3491,28-12-2020,122,Completed,210,1,8000
3492,15-11-2022,389,Completed,149,1,800
3493,07-03-2022,415,Returned,231,1,800
3494,08-06-2020,187,Returned,5,3,10000
3495,18-03-2021,42,Completed,168,1,50000
3496,08-08-2023,102,Returned,133,1,95000
3497,17-04-2023,513,Completed,33,1,10000
3498,01-02-2021,7,Completed,27,1,8000
3499,08-07-2021,555,Completed,161,1,35000
3500,17-06-2021,548,Completed,177,1,22000
3501,26-07-2021,473,Completed,182,3,25000
3502,16-08-2023,445,Completed,87,1,1500
3503,23-12-2020,66,Completed,248,1,25000
3504,30-10-2020,131,Completed,125,1,100000
3505,06-05-2022,463,Completed,71,2,10000
3506,11-11-2021,512,Returned,111,1,100000
3507,14-05-2023,102,Returned,175,1,20000
3508,19-04-2023,492,Completed,126,1,12000
3509,05-06-2021,503,Completed,119,1,10000
3510,25-01-2022,518,Completed,80,3,20000
3511,03-06-2023,426,Completed,123,1,40000
3512,16-04-2021,522,Completed,86,1,1200
3513,28-05-2022,503,Completed,183,1,40000
3514,03-11-2021,274,Completed,14,1,10000
3515,08-01-2020,135,Completed,65,1,8000
3516,29-05-2021,500,Completed,52,1,6000
3517,24-02-2020,219,Completed,252,1,1000
3518,07-03-2020,26,Returned,68,1,12000
3519,20-08-2020,50,Completed,22,1,15000
3520,26-02-2020,191,Completed,82,1,2000
3521,08-11-2020,107,Completed,217,1,2500
3522,03-04-2021,218,Completed,244,1,80000
3523,20-04-2020,137,Completed,27,1,8000
3524,05-03-2020,52,Completed,7,1,5000
3525,11-06-2022,287,Completed,217,1,2500
3526,26-01-2022,279,Completed,217,1,2500
3527,05-10-2023,320,Completed,212,1,45000
3529,07-10-2023,457,Completed,78,1,4000
3530,29-09-2020,112,Completed,253,1,25000
3531,17-05-2022,422,Completed,119,1,10000
3532,10-04-2022,288,Completed,185,1,20000
3533,12-06-2020,39,Completed,63,1,1200
3534,22-08-2022,52,Returned,4,1,40000
3535,07-01-2024,424,Completed,99,1,22000
3536,30-01-2022,497,Returned,148,1,35000
3537,18-07-2023,388,Completed,176,1,55000
3538,02-05-2020,117,Completed,250,1,15000
3539,22-03-2022,426,Inprogress,36,1,35000
3540,09-08-2023,526,Completed,136,1,40000
3541,09-04-2021,205,Completed,189,1,120000
3542,02-03-2020,83,Returned,91,1,600
3543,05-03-2023,489,Completed,19,1,1000
3544,06-12-2023,102,Returned,69,1,10000
3545,23-09-2022,379,Completed,62,1,2500
3546,01-05-2023,363,Completed,151,1,120000
3547,07-01-2022,519,Inprogress,203,1,25000
3548,23-08-2023,525,Completed,6,1,500
3549,14-11-2022,347,Completed,255,3,400
3550,13-08-2021,474,Completed,217,1,2500
3551,04-11-2022,336,Completed,139,1,95000
3552,27-08-2023,522,Completed,117,1,100000
3553,08-06-2023,467,Completed,50,1,20000
3554,10-06-2023,276,Completed,109,1,95000
3555,26-01-2020,143,Returned,245,1,50000
3556,22-08-2023,469,Completed,26,1,7000
3557,10-12-2021,392,Completed,205,1,40000
3558,15-04-2023,102,Returned,32,1,700
3560,19-05-2021,565,Completed,27,1,8000
3561,22-06-2022,546,Completed,4,1,40000
3562,04-04-2022,274,Completed,132,1,45000
3563,09-02-2024,431,Completed,20,1,2500
3564,29-01-2024,552,Completed,65,1,8000
3565,09-11-2023,391,Completed,129,1,45000
3567,23-12-2023,102,Returned,236,3,25000
3568,28-01-2024,475,Completed,227,1,35000
3569,21-07-2020,131,Completed,98,1,4000
3570,04-01-2022,462,Completed,223,1,3000
3571,19-07-2023,500,Completed,43,1,20000
3572,23-05-2021,538,Completed,126,1,12000
3573,23-09-2023,454,Completed,69,1,10000
3574,09-12-2020,119,Completed,131,1,35000
3575,16-06-2020,1,Completed,148,1,35000
3576,27-11-2021,452,Completed,250,1,15000
3577,24-07-2021,439,Cancelled,120,1,15000
3578,18-01-2024,445,Completed,177,2,22000
3579,20-12-2021,271,Completed,4,1,40000
3580,12-03-2023,283,Completed,96,1,95000
3581,09-07-2020,196,Completed,166,1,150000
3582,26-10-2020,52,Completed,154,1,120000
3583,10-06-2021,479,Completed,184,2,40000
3584,25-05-2020,240,Completed,102,1,65000
3585,04-03-2021,217,Completed,223,1,3000
3586,03-01-2024,286,Completed,99,1,22000
3587,22-06-2022,276,Returned,81,1,35000
3588,17-09-2021,520,Completed,196,1,50000
3589,24-10-2022,34,Returned,39,2,500
3590,07-05-2023,474,Completed,97,1,100000
3591,27-11-2022,301,Completed,229,1,40000
3592,29-02-2020,188,Completed,44,1,15000
3593,02-08-2020,81,Completed,54,1,1200
3594,04-01-2021,130,Completed,164,1,50000
3595,16-08-2023,328,Completed,162,1,35000
3596,04-06-2022,468,Returned,99,1,22000
3597,27-11-2023,414,Completed,148,1,35000
3598,12-01-2023,502,Completed,68,1,12000
3599,16-02-2021,71,Completed,21,1,12000
3600,14-03-2023,555,Completed,221,1,800
3601,08-09-2020,117,Completed,188,1,65000
3602,22-08-2020,122,Completed,11,1,25000
3603,27-05-2023,345,Inprogress,91,1,600
3604,18-04-2023,474,Completed,167,1,40000
3605,05-11-2022,32,Returned,120,1,15000
3606,26-04-2022,476,Completed,72,1,16000
3607,14-05-2021,548,Returned,178,1,65000
3608,07-07-2021,523,Cancelled,106,1,40000
3609,16-01-2022,519,Returned,108,1,100000
3610,20-12-2020,89,Completed,131,1,35000
3611,02-01-2024,503,Inprogress,74,1,20000
3612,10-02-2023,500,Completed,108,1,100000
3614,03-11-2022,102,Returned,230,1,400
3615,22-09-2022,299,Completed,4,1,40000
3616,08-12-2020,106,Completed,236,1,25000
3617,10-04-2021,68,Completed,113,1,90000
3618,06-04-2020,46,Completed,39,1,500
3619,04-11-2023,358,Completed,70,1,25000
3620,05-08-2021,356,Completed,39,1,500
3622,12-01-2022,540,Returned,120,1,15000
3623,26-04-2022,430,Completed,204,1,35000
3624,22-03-2020,127,Completed,188,1,65000
3625,13-08-2020,167,Completed,177,1,22000
3626,16-07-2021,531,Completed,155,2,85000
3627,22-05-2023,420,Completed,38,1,1500
3628,04-10-2021,424,Completed,184,1,40000
3629,14-03-2022,470,Completed,193,1,85000
3630,29-06-2022,271,Returned,170,1,70000
3632,11-11-2020,134,Cancelled,187,1,65000
3633,14-11-2020,187,Completed,85,1,15000
3634,27-05-2020,80,Completed,43,1,20000
3635,03-08-2021,382,Completed,125,1,100000
3636,01-08-2023,455,Completed,30,1,12000
3637,06-06-2020,214,Completed,85,1,15000
3638,15-09-2023,391,Completed,180,1,70000
3639,13-09-2020,122,Completed,252,1,1000
3640,09-04-2021,62,Completed,50,1,20000
3641,15-07-2021,519,Returned,214,1,35000
3642,14-01-2023,374,Completed,171,1,25000
3643,16-11-2021,384,Completed,129,1,45000
3644,20-07-2021,247,Completed,16,1,400
3645,30-04-2022,331,Completed,132,1,45000
3646,23-05-2022,476,Returned,179,1,90000
3647,28-04-2023,266,Completed,119,1,10000
3648,04-09-2020,242,Completed,105,1,85000
3649,06-11-2020,102,Returned,161,1,35000
3650,28-06-2022,285,Completed,104,1,150000
3651,23-10-2021,437,Completed,68,3,12000
3652,08-10-2021,279,Completed,105,1,85000
3653,07-08-2020,166,Completed,82,1,2000
3654,09-01-2024,490,Completed,209,1,80000
3655,04-12-2022,521,Cancelled,61,2,1000
3656,27-03-2022,439,Completed,14,1,10000
3657,23-08-2020,190,Completed,90,1,700
3658,18-11-2023,486,Completed,79,1,5000
3659,10-06-2020,81,Completed,61,3,1000
3660,04-01-2024,102,Returned,74,1,20000
3661,31-07-2021,527,Completed,3,1,25000
3662,26-09-2021,475,Returned,24,2,800
3663,06-12-2020,138,Completed,153,1,50000
3665,08-11-2021,282,Completed,178,2,65000
3666,02-01-2024,319,Completed,112,1,75000
3667,03-06-2022,378,Completed,229,1,40000
3668,01-08-2023,366,Completed,162,1,35000
3669,04-09-2020,95,Completed,25,1,1500
3670,03-05-2020,209,Returned,177,1,22000
3671,02-05-2022,512,Completed,165,1,4000
3672,22-05-2020,100,Completed,119,1,10000
3673,01-03-2023,347,Completed,78,1,4000
3674,18-05-2023,333,Completed,228,1,30000
3675,02-10-2020,147,Completed,2,1,3000
3676,21-01-2023,342,Completed,47,1,8000
3677,21-05-2022,351,Completed,108,1,100000
3678,22-12-2022,418,Completed,172,1,45000
3679,07-06-2023,269,Completed,61,1,1000
3680,05-11-2022,316,Completed,165,1,4000
3681,23-12-2023,102,Returned,217,1,2500
3682,12-11-2021,341,Completed,84,1,30000
3683,28-12-2022,484,Completed,160,1,25000
3684,22-10-2020,93,Completed,169,1,25000
3685,14-04-2020,157,Completed,221,1,800
3686,03-06-2020,85,Completed,227,1,35000
3687,09-12-2020,89,Completed,90,1,700
3688,05-11-2021,487,Completed,88,1,1000
3689,14-06-2022,305,Completed,233,1,300
3690,28-07-2020,214,Returned,143,1,50000
3691,10-02-2022,292,Completed,206,1,35000
3692,09-06-2023,462,Completed,136,1,40000
3693,26-11-2022,383,Completed,136,1,40000
3694,22-08-2021,472,Returned,238,1,30000
3695,20-09-2022,102,Returned,56,1,3000
3696,21-11-2022,460,Completed,180,1,70000
3697,08-03-2020,44,Completed,184,1,40000
3698,23-01-2021,168,Completed,68,1,12000
3699,01-07-2020,172,Cancelled,237,2,4000
3700,21-08-2020,140,Completed,43,1,20000
3701,23-01-2022,280,Completed,171,2,25000
3702,02-10-2021,291,Completed,180,1,70000
3703,08-09-2021,303,Completed,234,1,2500
3704,30-09-2022,284,Completed,71,1,10000
3705,11-10-2023,320,Completed,54,1,1200
3706,10-02-2023,61,Returned,24,1,800
3707,20-06-2022,313,Completed,50,1,20000
3708,14-04-2020,177,Completed,44,1,15000
3709,06-09-2023,295,Completed,35,1,40000
3710,21-07-2020,247,Completed,19,1,1000
3711,09-12-2020,92,Completed,47,1,8000
3712,13-01-2020,48,Completed,230,1,400
3714,12-04-2023,548,Completed,195,1,80000
3715,26-09-2023,488,Cancelled,167,2,40000
3716,15-11-2020,181,Completed,102,1,65000
3717,20-05-2021,544,Completed,195,1,80000
3718,28-07-2021,434,Completed,250,1,15000
3719,11-11-2020,165,Completed,94,1,35000
3720,09-01-2024,384,Completed,48,1,30000
3721,02-08-2023,312,Inprogress,153,1,50000
3722,28-03-2023,76,Returned,233,1,300
3724,28-08-2020,106,Completed,88,1,1000
3725,24-03-2021,191,Completed,145,3,60000
3726,11-08-2021,451,Completed,22,1,15000
3727,08-12-2021,424,Returned,11,3,25000
3728,28-01-2023,326,Cancelled,76,1,8000
3729,17-10-2022,525,Completed,128,1,45000
3730,15-11-2021,546,Completed,69,1,10000
3731,06-09-2020,186,Completed,103,1,80000
3732,14-06-2023,419,Completed,7,1,5000
3734,21-11-2021,416,Completed,232,1,1200
3735,23-07-2023,369,Completed,108,1,100000
3736,06-07-2021,541,Completed,67,1,20000
3737,01-08-2021,419,Completed,112,3,75000
3738,03-02-2020,16,Returned,163,1,90000
3739,22-08-2020,154,Completed,145,1,60000
3740,10-09-2023,280,Completed,221,1,800
3741,21-06-2021,529,Completed,229,1,40000
3742,17-01-2020,145,Returned,225,1,10000
3743,30-03-2023,526,Completed,245,1,50000
3744,19-11-2021,294,Completed,188,1,65000
3745,16-01-2021,197,Completed,134,1,20000
3746,27-12-2020,42,Returned,67,1,20000
3747,15-10-2023,412,Completed,249,2,8000
3748,16-03-2020,185,Completed,24,1,800
3749,05-05-2022,271,Completed,134,1,20000
3752,26-01-2020,57,Completed,158,1,70000
